timestamp,city,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,datetime,hour,day,month,aqi_change_rate
1743800400,Rawalpindi,4,1682.28,0.01,69.23,29.33,5.84,67.85,84.91,58.77,2025-04-04 21:00:00,21,4,4,0.0
1743804000,Rawalpindi,4,1602.17,0.0,63.75,28.61,6.56,71.57,89.42,74.98,2025-04-04 22:00:00,22,4,4,0.0
1743807600,Rawalpindi,4,1535.42,0.0,60.32,28.97,7.99,74.08,92.52,98.29,2025-04-04 23:00:00,23,4,4,0.0
1743811200,Rawalpindi,5,1575.47,0.01,63.06,26.11,9.78,78.28,97.35,122.61,2025-04-05 00:00:00,0,5,4,1.0
1743901200,Rawalpindi,3,469.18,0.0,11.52,61.98,2.18,30.23,62.0,74.01,2025-04-06 01:00:00,1,6,4,-2.0
1743904800,Rawalpindi,3,505.21,0.29,13.29,59.32,2.36,31.39,64.66,79.17,2025-04-06 02:00:00,2,6,4,0.0
1743908400,Rawalpindi,3,570.04,2.1,14.69,62.21,2.66,33.75,69.75,82.6,2025-04-06 03:00:00,3,6,4,0.0
1743912000,Rawalpindi,3,594.12,3.08,14.43,82.39,2.8,37.0,76.02,73.75,2025-04-06 04:00:00,4,6,4,0.0
1743915600,Rawalpindi,3,586.5,2.27,12.48,110.49,2.74,43.51,83.46,67.62,2025-04-06 05:00:00,5,6,4,0.0
1743919200,Rawalpindi,4,546.25,1.03,8.16,149.79,2.45,55.43,96.27,59.43,2025-04-06 06:00:00,6,6,4,1.0
1743922800,Rawalpindi,3,232.91,0.16,1.29,139.53,1.36,25.31,59.97,12.23,2025-04-06 07:00:00,7,6,4,-1.0
1743926400,Rawalpindi,3,178.01,0.1,0.7,126.96,0.78,19.64,47.92,5.45,2025-04-06 08:00:00,8,6,4,0.0
1743930000,Rawalpindi,3,163.01,0.09,0.63,121.53,0.63,18.12,44.4,4.15,2025-04-06 09:00:00,9,6,4,0.0
1743933600,Rawalpindi,3,159.86,0.11,0.8,119.02,0.61,17.81,43.67,3.99,2025-04-06 10:00:00,10,6,4,0.0
1743937200,Rawalpindi,3,164.38,0.15,1.27,115.87,0.66,17.89,43.95,4.49,2025-04-06 11:00:00,11,6,4,0.0
1743940800,Rawalpindi,3,172.67,0.19,2.05,112.16,0.71,17.95,44.46,5.02,2025-04-06 12:00:00,12,6,4,0.0
1743944400,Rawalpindi,3,214.04,0.13,5.19,100.12,0.89,18.68,46.22,8.6,2025-04-06 13:00:00,13,6,4,0.0
1743948000,Rawalpindi,3,276.53,0.01,8.75,84.94,1.17,20.17,50.11,14.79,2025-04-06 14:00:00,14,6,4,0.0
1743951600,Rawalpindi,3,325.4,0.0,10.54,76.64,1.44,22.01,55.33,21.52,2025-04-06 15:00:00,15,6,4,0.0
1743955200,Rawalpindi,3,358.41,0.0,11.83,73.19,1.72,23.53,59.77,29.95,2025-04-06 16:00:00,16,6,4,0.0
1743958800,Rawalpindi,3,393.69,0.0,13.23,71.51,2.02,25.2,64.18,38.45,2025-04-06 17:00:00,17,6,4,0.0
1743962400,Rawalpindi,3,424.67,0.0,14.44,67.73,2.21,26.52,67.09,44.71,2025-04-06 18:00:00,18,6,4,0.0
1743966000,Rawalpindi,3,433.66,0.0,14.69,62.8,2.22,26.89,67.35,47.45,2025-04-06 19:00:00,19,6,4,0.0
1743969600,Rawalpindi,3,440.75,0.0,14.35,58.52,2.22,27.44,67.67,49.61,2025-04-06 20:00:00,20,6,4,0.0
1743973200,Rawalpindi,3,449.21,0.0,13.56,53.14,2.17,28.35,67.16,49.65,2025-04-06 21:00:00,21,6,4,0.0
1743976800,Rawalpindi,3,452.95,0.0,12.09,45.77,1.81,27.64,63.22,39.53,2025-04-06 22:00:00,22,6,4,0.0
1743980400,Rawalpindi,3,460.76,0.0,10.83,41.35,1.53,28.88,61.93,33.73,2025-04-06 23:00:00,23,6,4,0.0
1743984000,Rawalpindi,3,472.69,0.0,9.88,39.25,1.39,31.18,62.49,32.69,2025-04-07 00:00:00,0,7,4,0.0
1743987600,Rawalpindi,3,485.71,0.0,9.27,38.12,1.38,33.95,63.85,32.62,2025-04-07 01:00:00,1,7,4,0.0
1743991200,Rawalpindi,3,526.62,0.23,10.01,36.58,1.56,37.67,68.04,31.21,2025-04-07 02:00:00,2,7,4,0.0
1743994800,Rawalpindi,3,592.16,1.63,10.79,40.62,1.89,42.49,74.26,29.55,2025-04-07 03:00:00,3,7,4,0.0
1743998400,Rawalpindi,4,634.28,2.03,10.04,65.46,2.62,50.62,82.63,26.24,2025-04-07 04:00:00,4,7,4,1.0
1744002000,Rawalpindi,4,660.69,1.25,8.11,104.56,3.41,64.7,96.56,24.33,2025-04-07 05:00:00,5,7,4,0.0
1744005600,Rawalpindi,5,674.67,0.6,5.44,150.08,4.2,84.83,116.75,23.51,2025-04-07 06:00:00,6,7,4,1.0
1744009200,Rawalpindi,3,299.82,0.07,1.7,137.6,3.55,40.44,75.41,8.91,2025-04-07 07:00:00,7,7,4,-2.0
1744012800,Rawalpindi,3,210.79,0.04,1.18,121.73,1.95,28.42,63.2,4.92,2025-04-07 08:00:00,8,7,4,0.0
1744016400,Rawalpindi,3,193.44,0.03,1.16,116.98,1.62,26.27,61.47,4.1,2025-04-07 09:00:00,9,7,4,0.0
1744020000,Rawalpindi,3,186.92,0.02,1.2,116.01,1.52,25.82,62.29,3.84,2025-04-07 10:00:00,10,7,4,0.0
1744023600,Rawalpindi,3,182.74,0.02,1.31,114.7,1.51,25.66,63.01,3.79,2025-04-07 11:00:00,11,7,4,0.0
1744027200,Rawalpindi,3,181.19,0.01,1.53,113.39,1.55,25.59,63.59,3.83,2025-04-07 12:00:00,12,7,4,0.0
1744030800,Rawalpindi,3,205.19,0.01,3.3,107.33,1.72,26.13,64.1,5.74,2025-04-07 13:00:00,13,7,4,0.0
1744034400,Rawalpindi,3,249.53,0.0,5.72,96.94,1.98,27.42,65.21,9.04,2025-04-07 14:00:00,14,7,4,0.0
1744038000,Rawalpindi,3,290.85,0.0,7.34,88.07,2.37,29.09,66.38,11.97,2025-04-07 15:00:00,15,7,4,0.0
1744041600,Rawalpindi,3,334.93,0.0,8.9,77.72,2.89,30.93,66.23,14.85,2025-04-07 16:00:00,16,7,4,0.0
1744045200,Rawalpindi,3,387.71,0.0,10.57,70.14,3.34,33.68,68.74,17.91,2025-04-07 17:00:00,17,7,4,0.0
1744048800,Rawalpindi,3,433.08,0.0,12.01,65.19,3.62,36.28,71.76,21.62,2025-04-07 18:00:00,18,7,4,0.0
1744052400,Rawalpindi,3,456.5,0.0,12.68,62.18,3.84,37.91,72.61,26.57,2025-04-07 19:00:00,19,7,4,0.0
1744056000,Rawalpindi,3,469.92,0.0,12.13,58.75,3.86,39.85,73.63,29.26,2025-04-07 20:00:00,20,7,4,0.0
1744059600,Rawalpindi,3,480.0,0.0,10.96,54.8,3.66,42.14,75.17,29.13,2025-04-07 21:00:00,21,7,4,0.0
1744063200,Rawalpindi,3,488.09,0.0,9.84,50.55,3.28,44.11,76.31,27.43,2025-04-07 22:00:00,22,7,4,0.0
1744066800,Rawalpindi,3,501.67,0.0,9.06,47.37,2.97,46.3,78.12,26.64,2025-04-07 23:00:00,23,7,4,0.0
1744070400,Rawalpindi,3,520.42,0.0,8.66,44.7,2.74,48.74,80.35,26.25,2025-04-08 00:00:00,0,8,4,0.0
1744074000,Rawalpindi,4,540.35,0.0,8.6,42.08,2.61,50.69,81.92,25.48,2025-04-08 01:00:00,1,8,4,1.0
1744077600,Rawalpindi,4,585.17,0.1,9.82,40.92,2.88,53.14,85.11,24.41,2025-04-08 02:00:00,2,8,4,0.0
1744081200,Rawalpindi,4,628.15,0.75,11.06,50.41,3.65,55.98,88.85,22.48,2025-04-08 03:00:00,3,8,4,0.0
1744084800,Rawalpindi,4,551.92,0.76,8.6,92.3,5.87,57.91,89.35,16.63,2025-04-08 04:00:00,4,8,4,0.0
1744088400,Rawalpindi,4,515.16,0.62,6.35,121.14,6.75,60.98,90.74,14.38,2025-04-08 05:00:00,5,8,4,0.0
1744092000,Rawalpindi,4,499.88,0.41,4.38,152.19,7.31,68.02,96.45,13.53,2025-04-08 06:00:00,6,8,4,0.0
1744095600,Rawalpindi,4,289.71,0.09,1.96,158.36,7.66,47.93,74.6,7.62,2025-04-08 07:00:00,7,8,4,0.0
1744099200,Rawalpindi,4,239.55,0.05,1.62,148.54,5.77,37.18,61.92,6.09,2025-04-08 08:00:00,8,8,4,0.0
1744102800,Rawalpindi,4,234.04,0.04,1.73,144.43,5.0,32.74,54.53,5.83,2025-04-08 09:00:00,9,8,4,0.0
1744106400,Rawalpindi,4,234.33,0.03,1.85,141.94,4.25,29.48,49.49,5.78,2025-04-08 10:00:00,10,8,4,0.0
1744110000,Rawalpindi,4,236.6,0.03,1.95,140.35,3.74,26.85,45.79,5.92,2025-04-08 11:00:00,11,8,4,0.0
1744113600,Rawalpindi,3,238.05,0.02,2.1,138.6,3.18,23.86,41.32,6.03,2025-04-08 12:00:00,12,8,4,-1.0
1744117200,Rawalpindi,3,244.98,0.03,2.86,132.28,2.56,20.87,36.31,6.71,2025-04-08 13:00:00,13,8,4,0.0
1744120800,Rawalpindi,3,259.18,0.0,3.69,123.77,2.17,18.96,33.72,8.22,2025-04-08 14:00:00,14,8,4,0.0
1744124400,Rawalpindi,3,272.3,0.0,4.04,116.77,2.04,17.73,32.77,9.91,2025-04-08 15:00:00,15,8,4,0.0
1744128000,Rawalpindi,3,308.05,0.0,5.73,102.21,2.04,17.6,33.4,13.72,2025-04-08 16:00:00,16,8,4,0.0
1744131600,Rawalpindi,2,365.39,0.0,8.03,87.78,2.18,18.6,36.47,19.34,2025-04-08 17:00:00,17,8,4,-1.0
1744135200,Rawalpindi,2,416.92,0.0,10.12,77.94,2.33,19.53,39.3,24.99,2025-04-08 18:00:00,18,8,4,0.0
1744138800,Rawalpindi,2,450.12,0.0,11.66,70.44,2.36,19.99,40.39,30.11,2025-04-08 19:00:00,19,8,4,0.0
1744142400,Rawalpindi,2,475.45,0.0,12.2,63.83,2.26,20.79,41.35,33.46,2025-04-08 20:00:00,20,8,4,0.0
1744146000,Rawalpindi,2,497.11,0.0,12.21,56.98,2.08,21.67,42.28,35.1,2025-04-08 21:00:00,21,8,4,0.0
1744149600,Rawalpindi,2,510.01,0.0,11.85,49.78,1.77,21.88,42.38,33.07,2025-04-08 22:00:00,22,8,4,0.0
1744153200,Rawalpindi,2,515.81,0.0,11.3,45.48,1.55,21.97,42.89,32.16,2025-04-08 23:00:00,23,8,4,0.0
1744156800,Rawalpindi,2,515.4,0.0,10.72,43.03,1.42,22.41,43.97,32.31,2025-04-09 00:00:00,0,9,4,0.0
1744160400,Rawalpindi,2,510.63,0.0,10.41,41.25,1.37,22.11,44.29,32.06,2025-04-09 01:00:00,1,9,4,0.0
1744164000,Rawalpindi,2,529.28,0.2,11.65,39.05,1.53,21.9,45.55,30.52,2025-04-09 02:00:00,2,9,4,0.0
1744167600,Rawalpindi,2,584.17,1.92,13.43,42.0,1.89,22.65,48.19,30.01,2025-04-09 03:00:00,3,9,4,0.0
1744171200,Rawalpindi,2,587.61,3.14,13.19,65.25,2.49,22.11,47.32,24.62,2025-04-09 04:00:00,4,9,4,0.0
1744174800,Rawalpindi,2,551.96,2.48,11.36,88.17,2.66,22.9,46.94,20.22,2025-04-09 05:00:00,5,9,4,0.0
1744178400,Rawalpindi,3,470.74,1.12,7.35,122.39,2.85,26.42,48.33,17.61,2025-04-09 06:00:00,6,9,4,1.0
1744182000,Rawalpindi,3,248.07,0.12,1.71,139.39,2.19,25.35,44.49,6.89,2025-04-09 07:00:00,7,9,4,0.0
1744185600,Rawalpindi,3,212.1,0.05,1.24,135.0,1.66,27.86,50.82,4.97,2025-04-09 08:00:00,8,9,4,0.0
1744189200,Rawalpindi,3,199.59,0.05,1.18,132.06,1.53,27.89,52.6,4.46,2025-04-09 09:00:00,9,9,4,0.0
1744192800,Rawalpindi,3,197.78,0.05,1.42,131.24,1.55,28.36,54.89,4.5,2025-04-09 10:00:00,10,9,4,0.0
1744196400,Rawalpindi,3,205.98,0.04,2.22,128.31,1.69,29.06,56.84,5.18,2025-04-09 11:00:00,11,9,4,0.0
1744200000,Rawalpindi,3,221.8,0.01,3.43,125.37,1.93,29.39,57.61,6.18,2025-04-09 12:00:00,12,9,4,0.0
1744203600,Rawalpindi,3,261.5,0.0,6.08,117.9,2.25,29.52,56.9,8.46,2025-04-09 13:00:00,13,9,4,0.0
1744207200,Rawalpindi,3,318.47,0.0,8.98,108.51,2.59,30.53,57.73,11.51,2025-04-09 14:00:00,14,9,4,0.0
1744210800,Rawalpindi,3,365.23,0.0,10.52,100.99,2.91,31.91,59.68,13.95,2025-04-09 15:00:00,15,9,4,0.0
1744214400,Rawalpindi,3,402.59,0.0,11.38,89.82,3.04,32.7,60.63,16.42,2025-04-09 16:00:00,16,9,4,0.0
1744218000,Rawalpindi,3,454.2,0.0,12.81,79.23,3.17,34.31,63.52,20.83,2025-04-09 17:00:00,17,9,4,0.0
1744221600,Rawalpindi,3,498.16,0.0,14.2,71.72,3.33,35.76,66.35,26.38,2025-04-09 18:00:00,18,9,4,0.0
1744225200,Rawalpindi,3,521.9,0.0,15.24,65.54,3.4,36.51,67.1,32.63,2025-04-09 19:00:00,19,9,4,0.0
1744228800,Rawalpindi,3,532.45,0.0,14.99,59.59,3.32,37.05,67.66,38.1,2025-04-09 20:00:00,20,9,4,0.0
1744232400,Rawalpindi,3,535.55,0.0,13.95,54.95,3.15,37.93,69.34,42.47,2025-04-09 21:00:00,21,9,4,0.0
1744236000,Rawalpindi,3,540.6,0.0,13.0,51.63,2.91,39.42,72.08,45.25,2025-04-09 22:00:00,22,9,4,0.0
1744239600,Rawalpindi,3,554.79,0.0,12.41,48.09,2.64,42.27,76.4,46.06,2025-04-09 23:00:00,23,9,4,0.0
1744243200,Rawalpindi,3,575.21,0.0,12.34,43.87,2.39,44.98,80.4,44.77,2025-04-10 00:00:00,0,10,4,0.0
1744246800,Rawalpindi,3,590.88,0.0,12.59,39.12,2.24,45.26,81.11,42.85,2025-04-10 01:00:00,1,10,4,0.0
1744250400,Rawalpindi,3,634.21,0.27,14.58,36.05,2.56,45.13,82.5,45.27,2025-04-10 02:00:00,2,10,4,0.0
1744254000,Rawalpindi,3,703.47,2.42,16.69,40.8,3.12,45.73,84.79,48.1,2025-04-10 03:00:00,3,10,4,0.0
1744257600,Rawalpindi,3,659.31,3.51,15.49,77.8,4.02,45.13,85.69,41.7,2025-04-10 04:00:00,4,10,4,0.0
1744261200,Rawalpindi,3,630.03,2.6,13.01,98.54,3.81,44.89,84.1,33.78,2025-04-10 05:00:00,5,10,4,0.0
1744264800,Rawalpindi,3,568.9,1.14,8.4,128.12,3.78,48.88,84.29,24.55,2025-04-10 06:00:00,6,10,4,0.0
1744268400,Rawalpindi,4,284.68,0.17,1.72,145.75,3.9,35.7,63.81,8.53,2025-04-10 07:00:00,7,10,4,1.0
1744272000,Rawalpindi,4,234.95,0.09,1.11,142.73,2.94,33.02,60.12,5.94,2025-04-10 08:00:00,8,10,4,0.0
1744275600,Rawalpindi,4,223.74,0.07,1.07,140.86,2.54,31.45,57.68,5.48,2025-04-10 09:00:00,9,10,4,0.0
1744279200,Rawalpindi,3,219.85,0.06,1.14,139.63,2.32,29.75,54.6,5.44,2025-04-10 10:00:00,10,10,4,-1.0
1744282800,Rawalpindi,3,219.62,0.06,1.32,137.92,2.15,28.11,51.05,5.61,2025-04-10 11:00:00,11,10,4,0.0
1744286400,Rawalpindi,3,221.88,0.04,1.64,135.19,2.02,26.59,47.71,5.88,2025-04-10 12:00:00,12,10,4,0.0
1744290000,Rawalpindi,3,243.21,0.02,3.23,126.74,2.02,25.41,45.27,7.24,2025-04-10 13:00:00,13,10,4,0.0
1744293600,Rawalpindi,3,280.33,0.0,5.15,116.49,2.11,24.95,44.42,9.51,2025-04-10 14:00:00,14,10,4,0.0
1744297200,Rawalpindi,3,310.18,0.0,6.16,107.73,2.12,24.58,44.07,11.41,2025-04-10 15:00:00,15,10,4,0.0
1744300800,Rawalpindi,2,342.5,0.0,7.32,95.93,2.06,24.3,43.93,13.52,2025-04-10 16:00:00,16,10,4,-1.0
1744304400,Rawalpindi,2,389.58,0.0,8.92,83.56,2.06,24.91,45.57,16.32,2025-04-10 17:00:00,17,10,4,0.0
1744308000,Rawalpindi,3,431.78,0.0,10.26,73.15,2.0,25.52,46.94,18.88,2025-04-10 18:00:00,18,10,4,1.0
1744311600,Rawalpindi,3,459.04,0.0,11.1,63.01,1.79,25.79,46.87,21.14,2025-04-10 19:00:00,19,10,4,0.0
1744315200,Rawalpindi,3,477.73,0.0,11.21,55.09,1.58,26.33,47.31,23.72,2025-04-10 20:00:00,20,10,4,0.0
1744318800,Rawalpindi,3,491.73,0.0,10.9,49.47,1.47,26.97,48.44,27.11,2025-04-10 21:00:00,21,10,4,0.0
1744322400,Rawalpindi,3,502.54,0.0,10.58,45.03,1.45,27.51,49.19,29.4,2025-04-10 22:00:00,22,10,4,0.0
1744326000,Rawalpindi,3,520.47,0.0,10.28,41.04,1.4,28.27,49.49,27.32,2025-04-10 23:00:00,23,10,4,0.0
1744329600,Rawalpindi,3,533.7,0.0,9.74,39.79,1.43,29.45,49.25,24.17,2025-04-11 00:00:00,0,11,4,0.0
1744333200,Rawalpindi,3,448.12,0.0,6.33,64.88,1.87,28.68,45.61,16.89,2025-04-11 01:00:00,1,11,4,0.0
1744336800,Rawalpindi,3,414.47,0.04,6.16,73.58,2.0,25.15,41.63,14.87,2025-04-11 02:00:00,2,11,4,0.0
1744340400,Rawalpindi,2,426.34,0.39,7.45,74.74,2.1,24.04,40.67,14.29,2025-04-11 03:00:00,3,11,4,-1.0
1744344000,Rawalpindi,2,417.46,0.69,7.03,89.6,2.59,22.77,37.24,11.66,2025-04-11 04:00:00,4,11,4,0.0
1744347600,Rawalpindi,2,441.14,0.85,6.52,93.29,2.8,24.19,36.33,11.32,2025-04-11 05:00:00,5,11,4,0.0
1744351200,Rawalpindi,3,443.99,0.7,5.43,104.66,2.79,26.16,36.31,11.11,2025-04-11 06:00:00,6,11,4,1.0
1744354800,Rawalpindi,3,270.56,0.2,1.76,125.09,1.56,19.03,28.35,5.6,2025-04-11 07:00:00,7,11,4,0.0
1744358400,Rawalpindi,3,227.94,0.11,1.08,127.02,1.18,16.43,26.69,4.57,2025-04-11 08:00:00,8,11,4,0.0
1744362000,Rawalpindi,3,219.85,0.1,1.04,127.5,1.13,15.43,25.18,4.48,2025-04-11 09:00:00,9,11,4,0.0
1744365600,Rawalpindi,3,217.38,0.09,1.1,129.02,1.12,14.55,23.84,4.49,2025-04-11 10:00:00,10,11,4,0.0
1744369200,Rawalpindi,3,217.12,0.08,1.22,129.55,1.09,13.49,22.06,4.54,2025-04-11 11:00:00,11,11,4,0.0
1744372800,Rawalpindi,3,219.89,0.06,1.49,129.51,1.06,12.55,20.44,4.63,2025-04-11 12:00:00,12,11,4,0.0
1744376400,Rawalpindi,3,269.51,0.08,5.27,115.8,1.15,13.1,21.79,7.14,2025-04-11 13:00:00,13,11,4,0.0
1744380000,Rawalpindi,2,352.55,0.01,10.23,97.0,1.34,14.97,26.11,11.09,2025-04-11 14:00:00,14,11,4,-1.0
1744383600,Rawalpindi,2,415.04,0.0,12.75,85.0,1.44,16.66,30.29,14.03,2025-04-11 15:00:00,15,11,4,0.0
1744387200,Rawalpindi,2,456.8,0.0,13.91,75.94,1.51,17.97,33.72,17.74,2025-04-11 16:00:00,16,11,4,0.0
1744390800,Rawalpindi,2,496.05,0.0,14.82,69.42,1.74,19.36,37.46,24.43,2025-04-11 17:00:00,17,11,4,0.0
1744394400,Rawalpindi,2,531.0,0.0,15.83,65.45,2.0,20.88,40.75,32.96,2025-04-11 18:00:00,18,11,4,0.0
1744398000,Rawalpindi,2,546.01,0.0,16.31,63.65,2.14,22.83,43.18,41.65,2025-04-11 19:00:00,19,11,4,0.0
1744401600,Rawalpindi,2,548.87,0.0,15.52,63.23,2.19,24.81,45.42,49.69,2025-04-11 20:00:00,20,11,4,0.0
1744405200,Rawalpindi,3,548.63,0.0,14.29,63.1,2.24,27.28,48.36,57.19,2025-04-11 21:00:00,21,11,4,1.0
1744408800,Rawalpindi,3,545.16,0.0,13.14,62.96,2.28,29.52,51.16,63.64,2025-04-11 22:00:00,22,11,4,0.0
1744412400,Rawalpindi,3,542.59,0.0,12.15,62.35,2.32,31.62,53.86,69.63,2025-04-11 23:00:00,23,11,4,0.0
1744416000,Rawalpindi,3,540.71,0.0,11.41,60.27,2.3,33.16,55.86,74.31,2025-04-12 00:00:00,0,12,4,0.0
1744419600,Rawalpindi,3,539.19,0.0,10.82,54.44,2.04,33.69,56.78,71.26,2025-04-12 01:00:00,1,12,4,0.0
1744423200,Rawalpindi,3,564.9,0.43,11.51,47.95,1.95,34.1,58.62,66.99,2025-04-12 02:00:00,2,12,4,0.0
1744426800,Rawalpindi,3,620.32,2.48,11.73,48.11,2.02,35.15,61.53,61.43,2025-04-12 03:00:00,3,12,4,0.0
1744430400,Rawalpindi,3,567.83,2.95,9.67,77.88,2.62,29.73,52.56,34.17,2025-04-12 04:00:00,4,12,4,0.0
1744434000,Rawalpindi,3,521.85,1.89,7.77,100.83,2.63,27.94,48.35,23.33,2025-04-12 05:00:00,5,12,4,0.0
1744437600,Rawalpindi,3,444.23,0.75,4.52,128.81,3.0,30.07,48.32,17.4,2025-04-12 06:00:00,6,12,4,0.0
1744441200,Rawalpindi,3,250.92,0.16,1.12,139.05,3.26,17.89,29.54,6.96,2025-04-12 07:00:00,7,12,4,0.0
1744444800,Rawalpindi,3,225.26,0.12,0.9,138.16,2.47,15.6,25.91,5.42,2025-04-12 08:00:00,8,12,4,0.0
1744448400,Rawalpindi,3,219.16,0.11,0.94,138.13,2.2,15.25,25.57,5.19,2025-04-12 09:00:00,9,12,4,0.0
1744452000,Rawalpindi,3,220.49,0.13,1.22,138.82,2.06,15.25,26.02,5.46,2025-04-12 10:00:00,10,12,4,0.0
1744455600,Rawalpindi,3,226.05,0.18,1.78,137.07,1.93,15.3,26.68,6.12,2025-04-12 11:00:00,11,12,4,0.0
1744459200,Rawalpindi,3,234.58,0.19,2.67,133.62,1.78,15.04,27.04,6.77,2025-04-12 12:00:00,12,12,4,0.0
1744462800,Rawalpindi,3,278.45,0.16,6.05,120.7,1.77,15.47,28.92,10.76,2025-04-12 13:00:00,13,12,4,0.0
1744466400,Rawalpindi,3,345.15,0.01,10.1,106.32,1.92,16.85,32.96,18.62,2025-04-12 14:00:00,14,12,4,0.0
1744470000,Rawalpindi,2,400.5,0.0,12.46,98.87,2.16,18.6,37.76,27.56,2025-04-12 15:00:00,15,12,4,-1.0
1744473600,Rawalpindi,2,443.15,0.0,14.17,93.52,2.46,20.4,42.05,36.32,2025-04-12 16:00:00,16,12,4,0.0
1744477200,Rawalpindi,2,485.07,0.0,15.36,90.17,2.75,22.32,46.22,44.44,2025-04-12 17:00:00,17,12,4,0.0
1744480800,Rawalpindi,3,516.36,0.0,16.12,87.01,2.94,24.64,50.11,51.43,2025-04-12 18:00:00,18,12,4,1.0
1744484400,Rawalpindi,3,521.91,0.0,15.71,82.95,2.91,26.96,52.64,55.4,2025-04-12 19:00:00,19,12,4,0.0
1744488000,Rawalpindi,3,528.44,0.0,14.63,79.01,2.85,29.56,55.32,57.93,2025-04-12 20:00:00,20,12,4,0.0
1744491600,Rawalpindi,3,538.78,0.0,13.45,72.11,2.65,31.98,57.37,56.32,2025-04-12 21:00:00,21,12,4,0.0
1744495200,Rawalpindi,3,539.82,0.0,12.13,63.91,2.23,32.33,56.11,48.03,2025-04-12 22:00:00,22,12,4,0.0
1744498800,Rawalpindi,3,546.63,0.0,11.15,57.94,2.03,32.41,54.94,44.07,2025-04-12 23:00:00,23,12,4,0.0
1744502400,Rawalpindi,3,556.92,0.0,10.48,52.25,1.96,33.15,54.68,41.56,2025-04-13 00:00:00,0,13,4,0.0
1744506000,Rawalpindi,3,564.68,0.0,9.81,45.39,1.91,33.45,53.8,34.09,2025-04-13 01:00:00,1,13,4,0.0
1744509600,Rawalpindi,3,585.34,0.26,9.69,41.91,2.17,33.79,54.03,28.72,2025-04-13 02:00:00,2,13,4,0.0
1744513200,Rawalpindi,3,605.59,1.26,8.5,49.64,2.89,36.92,57.7,26.48,2025-04-13 03:00:00,3,13,4,0.0
1744516800,Rawalpindi,3,577.23,1.03,6.09,81.51,5.07,45.01,65.39,23.57,2025-04-13 04:00:00,4,13,4,0.0
1744520400,Rawalpindi,4,551.35,0.56,3.98,115.67,6.14,51.93,72.09,22.55,2025-04-13 05:00:00,5,13,4,1.0
1744524000,Rawalpindi,4,539.27,0.32,2.67,144.99,6.61,61.89,82.57,22.03,2025-04-13 06:00:00,6,13,4,0.0
1744527600,Rawalpindi,4,352.66,0.14,1.23,153.45,6.66,42.86,63.64,12.59,2025-04-13 07:00:00,7,13,4,0.0
1744531200,Rawalpindi,4,284.68,0.11,0.87,147.13,4.65,33.8,54.69,9.2,2025-04-13 08:00:00,8,13,4,0.0
1744534800,Rawalpindi,4,269.67,0.1,0.86,144.71,3.93,32.64,54.12,8.49,2025-04-13 09:00:00,9,13,4,0.0
1744538400,Rawalpindi,4,267.54,0.1,0.91,146.28,3.61,33.17,56.05,8.35,2025-04-13 10:00:00,10,13,4,0.0
1744542000,Rawalpindi,4,266.89,0.09,1.01,145.82,3.4,33.72,58.08,8.34,2025-04-13 11:00:00,11,13,4,0.0
1744545600,Rawalpindi,4,267.24,0.07,1.23,144.94,3.27,34.16,59.86,8.41,2025-04-13 12:00:00,12,13,4,0.0
1744549200,Rawalpindi,3,300.81,0.07,3.78,133.61,3.23,35.42,62.19,10.27,2025-04-13 13:00:00,13,13,4,-1.0
1744552800,Rawalpindi,3,358.0,0.01,7.19,116.14,3.23,37.43,65.96,13.46,2025-04-13 14:00:00,14,13,4,0.0
1744556400,Rawalpindi,3,402.24,0.0,8.83,103.84,3.18,39.55,70.5,16.22,2025-04-13 15:00:00,15,13,4,0.0
1744560000,Rawalpindi,3,431.54,0.0,9.84,95.5,3.18,41.02,74.03,20.87,2025-04-13 16:00:00,16,13,4,0.0
1744563600,Rawalpindi,3,466.26,0.0,10.94,91.4,3.38,42.84,78.09,27.88,2025-04-13 17:00:00,17,13,4,0.0
1744567200,Rawalpindi,3,496.12,0.0,11.98,87.99,3.54,44.31,81.23,34.78,2025-04-13 18:00:00,18,13,4,0.0
1744570800,Rawalpindi,3,505.26,0.0,12.13,84.98,3.54,45.16,82.49,40.84,2025-04-13 19:00:00,19,13,4,0.0
1744574400,Rawalpindi,3,510.49,0.0,11.7,82.08,3.54,47.24,85.37,46.0,2025-04-13 20:00:00,20,13,4,0.0
1744578000,Rawalpindi,3,517.42,0.0,10.9,77.8,3.49,49.5,88.69,49.93,2025-04-13 21:00:00,21,13,4,0.0
1744581600,Rawalpindi,4,519.78,0.0,9.82,72.0,3.07,50.94,91.29,47.98,2025-04-13 22:00:00,22,13,4,1.0
1744585200,Rawalpindi,4,525.05,0.0,9.25,68.54,2.82,52.25,93.82,48.71,2025-04-13 23:00:00,23,13,4,0.0
1744588800,Rawalpindi,4,537.48,0.0,9.34,65.08,2.71,53.55,95.91,51.22,2025-04-14 00:00:00,0,14,4,0.0
1744592400,Rawalpindi,4,556.61,0.0,10.13,60.52,2.73,54.0,96.87,55.79,2025-04-14 01:00:00,1,14,4,0.0
1744596000,Rawalpindi,4,608.13,0.24,12.76,56.57,3.03,54.51,99.45,62.19,2025-04-14 02:00:00,2,14,4,0.0
